latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-35.1383,141.8172,2018-04-06T04:20:40,50,6/04/2018,53
-35.0644,141.2548,2018-04-06T04:20:40,77,6/04/2018,59
-36.357,141.2363,2018-04-06T04:20:40,80,6/04/2018,53
-36.4149,141.0156,2018-04-06T04:20:40,85,6/04/2018,60
-36.4133,141.0286,2018-04-06T04:20:40,52,6/04/2018,47
-36.3882,141.7197,2018-04-06T04:20:40,75,6/04/2018,64
-36.4287,141.5508,2018-04-06T04:20:40,71,6/04/2018,47
-36.0387,145.6787,2018-04-06T04:20:40,90,6/04/2018,67
-36.0663,145.6855,2018-04-06T04:20:40,87,6/04/2018,62
-36.6349,142.2125,2018-04-06T04:20:40,94,6/04/2018,86
-36.6492,142.3976,2018-04-06T04:20:40,66,6/04/2018,60
-36.608,142.7127,2018-04-06T04:20:40,84,6/04/2018,57
-36.1757,145.7544,2018-04-06T04:20:40,87,6/04/2018,62
-36.0765,146.4896,2018-04-06T04:20:40,69,6/04/2018,46
-36.0799,146.529,2018-04-06T04:20:40,57,6/04/2018,44
-36.9018,141.0146,2018-04-06T04:20:40,100,6/04/2018,100
-36.6986,142.7259,2018-04-06T04:20:40,86,6/04/2018,72
-36.8986,141.6385,2018-04-06T04:20:40,72,6/04/2018,52
-36.8632,142.5802,2018-04-06T04:20:40,60,6/04/2018,60
-37.1248,141.8795,2018-04-06T04:20:40,71,6/04/2018,52
-36.649,145.5037,2018-04-06T04:20:40,74,6/04/2018,48
-37.1929,143.8132,2018-04-06T04:20:40,59,6/04/2018,45
-37.1992,146.2301,2018-04-06T04:20:40,68,6/04/2018,60
-37.5914,148.5807,2018-04-06T04:20:40,63,6/04/2018,61
-37.7496,148.3898,2018-04-06T04:20:40,64,6/04/2018,46
-37.7697,148.336,2018-04-06T04:20:40,81,6/04/2018,57
-36.4324,141.5582,2018-04-06T04:20:40,77,6/04/2018,52
-38.0052,142.6179,2018-04-06T04:20:40,94,6/04/2018,89
-38.3557,147.0372,2018-04-06T00:06:10,78,6/04/2018,52
-35.4509,143.1522,2018-04-06T00:06:10,73,6/04/2018,47
-38.0962,146.9724,2018-04-06T00:06:10,73,6/04/2018,47
-35.4625,143.1486,2018-04-06T00:03:50,67,6/04/2018,44
-38.0942,146.9603,2018-04-06T00:01:40,52,6/04/2018,39
-38.3499,147.033,2018-04-05T13:10:10,61,5/04/2018,35
-38.2003,146.8378,2018-04-05T13:09:00,100,5/04/2018,58
-37.4583,148.2459,2018-04-05T13:09:00,81,5/04/2018,39
-37.6784,146.1432,2018-04-05T13:08:40,93,5/04/2018,44
-37.4492,148.2438,2018-04-05T13:08:40,100,5/04/2018,47
-38.2153,146.8652,2018-04-05T13:07:00,82,5/04/2018,40
-36.7652,147.1289,2018-04-05T13:06:30,78,5/04/2018,39
-35.6922,143.1619,2018-04-05T13:04:20,100,5/04/2018,49
-38.2094,146.8398,2018-04-05T13:03:20,100,5/04/2018,55
-35.2464,141.1143,2018-04-05T13:03:00,98,5/04/2018,45
-38.2078,146.8515,2018-04-05T13:03:00,100,5/04/2018,55
-35.7024,143.1637,2018-04-05T13:03:00,81,5/04/2018,39
-38.3483,147.0446,2018-04-05T13:02:50,70,5/04/2018,37
-37.4015,145.5947,2018-04-05T13:02:40,88,5/04/2018,42
-38.2169,146.8535,2018-04-05T13:02:40,80,5/04/2018,39
-37.6435,146.1417,2018-04-05T13:02:40,66,5/04/2018,36
-37.6387,142.9032,2018-04-05T05:16:50,87,5/04/2018,88
-38.0045,143.9075,2018-04-05T05:15:50,77,5/04/2018,64
-37.7522,142.3183,2018-04-05T05:15:40,66,5/04/2018,50
-36.9396,141.9303,2018-04-05T05:15:30,66,5/04/2018,45
-37.6439,142.913,2018-04-05T05:15:30,93,5/04/2018,83
-37.78,141.8091,2018-04-05T03:45:10,65,5/04/2018,42
-37.7767,141.8127,2018-04-05T03:44:40,68,5/04/2018,44
-38.1756,143.9829,2018-04-05T03:44:30,65,5/04/2018,53
-37.7795,148.4084,2018-04-05T03:41:40,79,5/04/2018,53
-37.3165,147.4932,2018-04-05T03:40:50,93,5/04/2018,72
-36.9373,142.5327,2018-04-05T03:40:40,70,5/04/2018,45
-38.3553,147.0231,2018-04-05T03:40:30,50,5/04/2018,38
-36.934,142.5759,2018-04-05T03:40:30,64,5/04/2018,47
-37.3158,147.4986,2018-04-05T03:40:30,95,5/04/2018,76
-37.7916,148.4098,2018-04-05T03:40:20,81,5/04/2018,54
-37.4471,147.6331,2018-04-05T03:39:30,89,5/04/2018,65
-37.4024,145.5918,2018-04-05T03:39:30,79,5/04/2018,52
-37.79,143.3801,2018-04-05T03:39:30,82,5/04/2018,62
-37.7835,148.4138,2018-04-05T03:39:20,90,5/04/2018,66
-36.5465,142.0912,2018-04-05T03:39:20,83,5/04/2018,56
-38.0383,144.4307,2018-04-05T03:39:10,59,5/04/2018,40
-37.4449,147.6594,2018-04-05T03:39:10,89,5/04/2018,65
-37.7851,143.3753,2018-04-05T03:39:10,83,5/04/2018,64
-37.4323,147.6583,2018-04-05T03:39:10,95,5/04/2018,76
-37.4343,147.6327,2018-04-05T03:39:10,100,5/04/2018,92
-36.5475,142.0881,2018-04-05T03:39:10,88,5/04/2018,63
-36.9354,142.5807,2018-04-05T03:39:10,69,5/04/2018,45
-36.9405,142.8627,2018-04-05T03:39:10,68,5/04/2018,44
-37.0201,141.7743,2018-04-05T03:39:10,76,5/04/2018,54
-36.9446,142.8698,2018-04-05T03:39:10,75,5/04/2018,48
-37.0183,141.7818,2018-04-05T03:39:10,71,5/04/2018,49
-37.4169,145.5926,2018-04-05T03:39:10,89,5/04/2018,64
-37.6339,143.4108,2018-04-05T03:39:10,69,5/04/2018,46
-37.2162,146.2408,2018-04-04T15:33:40,76,4/04/2018,38
-36.087,141.7227,2018-04-04T15:31:00,93,4/04/2018,44
-36.0933,141.7154,2018-04-04T15:30:40,63,4/04/2018,35
-36.0852,141.7112,2018-04-04T15:30:40,100,4/04/2018,64
-36.3194,141.7531,2018-04-04T04:41:50,88,4/04/2018,63
-37.3601,145.8519,2018-04-04T04:41:10,82,4/04/2018,62
-36.1598,141.8841,2018-04-04T04:41:00,88,4/04/2018,64
-36.6936,145.2788,2018-04-04T04:41:00,86,4/04/2018,61
-36.1057,141.7608,2018-04-04T04:40:00,100,4/04/2018,120
-35.4033,143.267,2018-04-04T04:39:50,90,4/04/2018,67
-36.6281,142.4349,2018-04-04T04:39:50,64,4/04/2018,68
-36.111,145.124,2018-04-04T04:39:50,85,4/04/2018,66
-36.1615,141.8728,2018-04-04T04:39:40,90,4/04/2018,66
-37.3074,142.9925,2018-04-04T04:39:40,81,4/04/2018,54
-36.937,142.1176,2018-04-04T04:39:40,61,4/04/2018,50
-38.1868,143.0938,2018-04-04T04:39:20,70,4/04/2018,45
-35.2601,143.1931,2018-04-04T04:39:20,77,4/04/2018,50
-36.1849,145.9109,2018-04-04T04:39:20,100,4/04/2018,107
-37.2109,142.7966,2018-04-04T04:39:20,74,4/04/2018,52
-36.6951,145.424,2018-04-04T04:38:10,50,4/04/2018,43
-36.1376,145.84,2018-04-04T04:37:30,76,4/04/2018,55
-36.6965,142.7116,2018-04-04T04:37:10,88,4/04/2018,64
-37.0753,141.0532,2018-04-04T04:36:40,79,4/04/2018,52
-37.6714,144.2154,2018-04-04T04:36:30,67,4/04/2018,46
-37.4465,143.5163,2018-04-04T04:36:30,70,4/04/2018,50
-38.0494,143.9141,2018-04-04T04:36:30,63,4/04/2018,58
-38.1356,143.7098,2018-04-04T04:36:30,72,4/04/2018,50
-37.3632,145.8356,2018-04-04T04:36:10,75,4/04/2018,53
-36.6078,141.9742,2018-04-04T04:36:10,88,4/04/2018,63
-37.3765,145.8221,2018-04-04T04:36:10,87,4/04/2018,62
-36.0694,141.5717,2018-04-04T04:36:00,72,4/04/2018,54
-36.1122,142.1491,2018-04-04T04:36:00,90,4/04/2018,76
-36.401,145.5113,2018-04-04T04:36:00,77,4/04/2018,55
-37.9048,145.7738,2018-04-04T04:36:00,76,4/04/2018,49
-37.3735,145.8384,2018-04-04T04:35:00,100,4/04/2018,95
-35.4128,143.2693,2018-04-04T04:34:50,83,4/04/2018,57
-36.8848,142.1523,2018-04-04T04:34:30,70,4/04/2018,51
-35.4255,143.6306,2018-04-04T04:34:20,89,4/04/2018,65
-36.1198,145.6369,2018-04-04T04:34:20,79,4/04/2018,52
-38.4879,143.9971,2018-04-04T04:34:20,54,4/04/2018,40
-36.1955,145.914,2018-04-04T04:34:20,96,4/04/2018,78
-35.4533,143.2029,2018-04-04T04:34:20,85,4/04/2018,66
-35.4993,143.3105,2018-04-04T04:34:00,84,4/04/2018,57
-36.5989,141.9771,2018-04-04T04:33:50,92,4/04/2018,81
-37.4485,143.5041,2018-04-04T04:33:40,81,4/04/2018,54
-37.1744,143.9256,2018-04-04T04:33:30,63,4/04/2018,43
-36.104,141.772,2018-04-04T04:33:30,100,4/04/2018,113
-36.4918,142.2465,2018-04-04T04:33:30,69,4/04/2018,54
-36.6663,143.2603,2018-04-04T04:33:30,80,4/04/2018,58
-36.0189,145.6844,2018-04-04T04:33:30,75,4/04/2018,49
-35.7523,143.8866,2018-04-04T04:33:30,85,4/04/2018,59
-36.6538,142.7552,2018-04-04T04:33:20,72,4/04/2018,53
-36.6299,142.4234,2018-04-04T04:33:10,66,4/04/2018,71
-36.0994,143.4156,2018-04-04T04:33:10,82,4/04/2018,62
-36.8395,142.2188,2018-04-04T04:33:10,82,4/04/2018,62
-36.9294,142.7087,2018-04-04T04:33:10,78,4/04/2018,51
-36.1439,145.832,2018-04-04T04:33:10,53,4/04/2018,50
-36.1925,145.93,2018-04-04T04:33:00,97,4/04/2018,79
-37.8351,145.9789,2018-04-04T04:33:00,86,4/04/2018,61
-36.095,141.7699,2018-04-04T04:32:50,98,4/04/2018,82
-36.7848,141.9044,2018-04-04T04:32:50,85,4/04/2018,61
-36.6962,145.2642,2018-04-04T04:32:50,84,4/04/2018,58
-37.1089,143.0783,2018-04-04T04:32:50,82,4/04/2018,55
-36.7009,141.541,2018-04-04T04:32:50,54,4/04/2018,49
-36.4604,142.1623,2018-04-04T04:32:50,70,4/04/2018,48
-36.343,142.1986,2018-04-04T04:32:50,100,4/04/2018,123
-36.2906,141.758,2018-04-04T04:32:50,82,4/04/2018,55
-36.114,142.1377,2018-04-04T04:32:50,100,4/04/2018,118
-37.5436,143.6122,2018-04-04T04:32:40,80,4/04/2018,54
-36.6006,141.9657,2018-04-04T04:32:40,96,4/04/2018,78
-36.4611,143.146,2018-04-04T04:32:40,55,4/04/2018,48
-37.0769,141.042,2018-04-04T04:32:40,93,4/04/2018,72
-36.3521,142.2008,2018-04-04T04:32:40,100,4/04/2018,120
-36.3539,142.1894,2018-04-04T04:32:40,53,4/04/2018,53
-36.883,142.1637,2018-04-04T04:32:40,79,4/04/2018,67
-36.0973,143.4279,2018-04-04T04:32:40,87,4/04/2018,92
-36.7722,141.5514,2018-04-04T04:32:40,79,4/04/2018,58
-37.0081,141.7654,2018-04-04T04:32:40,66,4/04/2018,62
-36.0967,141.7587,2018-04-04T04:32:40,100,4/04/2018,101
-36.4204,141.3765,2018-04-04T04:32:40,73,4/04/2018,57
-36.2889,141.7692,2018-04-04T04:32:40,64,4/04/2018,51
-35.4439,143.2005,2018-04-04T04:32:40,74,4/04/2018,54
-36.6228,142.428,2018-04-04T04:32:40,67,4/04/2018,43
-36.2205,141.7933,2018-04-04T04:32:40,81,4/04/2018,54
-38.1177,143.6409,2018-04-04T04:32:40,60,4/04/2018,40
-36.1819,145.9269,2018-04-04T04:32:40,100,4/04/2018,98
-35.4594,143.7125,2018-04-04T00:14:30,72,4/04/2018,46
-34.2708,141.6158,2018-04-04T00:12:50,79,4/04/2018,52
-35.4616,143.7251,2018-04-04T00:12:50,80,4/04/2018,53
-36.1141,141.6787,2018-04-03T13:20:00,72,3/04/2018,37
-37.8046,146.0304,2018-04-03T13:17:00,91,3/04/2018,43
-37.9068,145.9047,2018-04-03T13:15:30,83,3/04/2018,40
-36.1156,141.6664,2018-04-03T13:15:10,100,3/04/2018,62
-37.8064,146.0189,2018-04-03T13:15:10,96,3/04/2018,45
-37.0221,141.5517,2018-04-03T04:00:00,76,3/04/2018,50
-37.3735,145.886,2018-04-03T03:59:10,87,3/04/2018,96
-37.5422,143.2276,2018-04-03T03:58:20,75,3/04/2018,49
-37.7465,143.3806,2018-04-03T03:57:50,93,3/04/2018,72
-37.3094,146.1945,2018-04-03T03:56:40,77,3/04/2018,60
-36.7199,141.3946,2018-04-03T03:56:20,82,3/04/2018,55
-35.7638,142.1215,2018-04-03T03:56:20,79,3/04/2018,52
-36.1534,141.5948,2018-04-03T03:55:10,88,3/04/2018,64
-37.8072,145.9738,2018-04-03T03:55:10,95,3/04/2018,77
-37.3704,145.8942,2018-04-03T03:54:00,96,3/04/2018,78
-37.297,143.5753,2018-04-03T03:53:50,100,3/04/2018,93
-36.9172,142.0472,2018-04-03T03:53:50,71,3/04/2018,45
-37.8668,143.0472,2018-04-03T03:53:50,69,3/04/2018,44
-37.7602,143.382,2018-04-03T03:53:40,68,3/04/2018,44
-37.7529,143.3745,2018-04-03T03:53:30,85,3/04/2018,59
-37.7885,142.9509,2018-04-03T03:53:30,66,3/04/2018,43
-34.2714,141.6197,2018-04-03T03:53:00,74,3/04/2018,48
-36.1698,142.0536,2018-04-03T03:52:30,84,3/04/2018,58
-37.2988,143.5487,2018-04-03T03:52:30,100,3/04/2018,90
-37.3716,145.9065,2018-04-03T03:52:20,100,3/04/2018,115
-37.8662,143.251,2018-04-03T03:52:10,71,3/04/2018,46
-36.4291,141.2426,2018-04-03T03:52:10,86,3/04/2018,61
-37.2891,143.5697,2018-04-03T03:52:10,76,3/04/2018,50
-37.3025,143.5714,2018-04-03T03:52:10,100,3/04/2018,98
-37.383,145.9089,2018-04-03T03:52:10,100,3/04/2018,89
-37.7216,143.4272,2018-04-03T03:52:10,85,3/04/2018,59
-37.8717,143.3652,2018-04-03T03:52:10,75,3/04/2018,49
-37.8717,143.2566,2018-04-03T03:52:10,66,3/04/2018,43
-37.3851,145.8878,2018-04-03T03:51:30,83,3/04/2018,63
-37.7446,143.4085,2018-04-03T03:51:30,89,3/04/2018,66
-36.7159,141.3991,2018-04-03T03:51:10,75,3/04/2018,49
-35.7626,142.1167,2018-04-03T03:51:10,87,3/04/2018,62
-37.8011,144.7343,2018-04-03T03:51:10,67,3/04/2018,44
-37.8777,143.371,2018-04-03T03:51:00,81,3/04/2018,54
-37.7509,143.4023,2018-04-03T03:51:00,98,3/04/2018,82
-36.6085,142.4451,2018-04-03T03:51:00,80,3/04/2018,53
-37.3802,145.9147,2018-04-03T03:51:00,100,3/04/2018,103
-37.7974,145.9535,2018-04-03T03:50:50,87,3/04/2018,97
-37.0241,141.5163,2018-04-03T03:50:50,67,3/04/2018,43
-37.2912,143.543,2018-04-03T03:50:50,66,3/04/2018,43
-37.313,146.1561,2018-04-03T03:50:50,52,3/04/2018,46
-38.0226,143.6739,2018-04-03T03:50:50,56,3/04/2018,39
-35.7657,142.0906,2018-04-03T03:50:50,90,3/04/2018,66
-37.9029,143.5946,2018-04-03T03:50:50,73,3/04/2018,47
-36.9151,142.0798,2018-04-03T03:50:50,77,3/04/2018,50
-37.9112,143.6025,2018-04-03T03:50:40,85,3/04/2018,61
-37.8089,145.9555,2018-04-03T03:50:40,56,3/04/2018,41
-37.9009,143.6217,2018-04-03T03:50:40,62,3/04/2018,45
-37.7583,143.41,2018-04-03T03:50:40,70,3/04/2018,45
-37.7836,142.9437,2018-04-03T03:50:40,69,3/04/2018,44
-37.7236,143.3995,2018-04-03T03:50:40,99,3/04/2018,86
-37.5402,143.2559,2018-04-03T03:50:40,76,3/04/2018,50
-37.3046,143.5448,2018-04-03T03:50:40,93,3/04/2018,72
-37.0484,141.6245,2018-04-03T03:50:40,52,3/04/2018,42
-36.911,142.1445,2018-04-03T03:50:40,68,3/04/2018,47
-36.4312,141.2064,2018-04-03T03:50:40,95,3/04/2018,76
-36.1702,142.0586,2018-04-03T03:50:40,86,3/04/2018,60
-36.1722,142.0266,2018-04-03T03:50:40,73,3/04/2018,47
-36.1556,141.5904,2018-04-03T03:50:40,89,3/04/2018,65
-35.7598,143.851,2018-04-03T03:50:40,72,3/04/2018,46
-35.7609,143.8442,2018-04-03T03:50:40,82,3/04/2018,55
-35.7647,142.0858,2018-04-03T03:50:40,89,3/04/2018,65
-34.2536,141.6199,2018-04-03T01:11:00,67,3/04/2018,46
-34.2674,141.6183,2018-04-03T01:10:50,77,3/04/2018,51
-36.7885,142.1258,2018-04-03T01:07:30,71,3/04/2018,46
-34.2594,141.6139,2018-04-03T01:07:20,81,3/04/2018,54
-34.2614,141.6412,2018-04-03T01:07:00,57,3/04/2018,43
-36.3872,145.3858,2018-04-02T04:53:30,60,2/04/2018,40
-36.6664,145.2554,2018-04-02T04:51:40,79,2/04/2018,52
-36.6688,145.2635,2018-04-02T04:45:10,73,2/04/2018,47
-36.494,145.4522,2018-04-02T04:45:10,63,2/04/2018,41
-37.324,146.1647,2018-04-02T00:24:50,60,2/04/2018,46
-36.1948,145.7688,2018-04-01T04:11:30,73,1/04/2018,50
-36.2721,146.847,2018-04-01T04:09:20,70,1/04/2018,45
-36.1017,147.6381,2018-04-01T04:04:50,71,1/04/2018,46
-36.1256,145.2444,2018-04-01T04:02:50,77,1/04/2018,53
-36.2044,145.7706,2018-04-01T04:02:40,58,1/04/2018,51
-36.5245,143.1556,2018-04-01T04:02:40,57,1/04/2018,43
-36.1002,147.6494,2018-04-01T04:02:40,50,1/04/2018,39
-36.916,142.0521,2018-03-31T05:07:10,82,31/03/2018,55
-36.9116,142.0732,2018-03-31T05:01:20,87,31/03/2018,62
-37.3226,143.5442,2018-03-31T05:00:30,78,31/03/2018,51
-36.9103,142.1409,2018-03-31T04:59:30,73,31/03/2018,47
-37.7074,143.3065,2018-03-31T04:58:30,82,31/03/2018,56
-36.7056,145.2481,2018-03-31T04:58:10,71,31/03/2018,45
-36.163,145.98,2018-03-31T04:58:10,79,31/03/2018,53
-36.1722,145.9429,2018-03-31T04:58:00,74,31/03/2018,48
-36.1558,145.9723,2018-03-31T04:58:00,80,31/03/2018,53
-36.1649,145.9352,2018-03-31T04:57:50,68,31/03/2018,44
-36.0436,145.7964,2018-03-31T04:57:40,68,31/03/2018,44
-36.0362,145.7984,2018-03-31T04:57:40,70,31/03/2018,45
-37.5021,142.8861,2018-03-31T04:57:40,71,31/03/2018,48
-36.8834,142.2701,2018-03-31T04:57:20,76,31/03/2018,50
-37.3301,143.5514,2018-03-31T04:57:10,86,31/03/2018,61
-36.888,142.2484,2018-03-31T04:57:10,79,31/03/2018,52
-36.7134,145.2151,2018-03-31T04:57:10,52,31/03/2018,38
-36.7028,145.2519,2018-03-31T04:57:10,61,31/03/2018,44
-37.561,143.242,2018-03-31T04:57:10,51,31/03/2018,38
-37.982,143.6422,2018-03-31T04:57:10,56,31/03/2018,42
-34.2636,141.6328,2018-03-31T00:36:30,81,31/03/2018,54
-34.2568,141.64,2018-03-31T00:36:30,51,31/03/2018,42
-34.2648,141.6325,2018-03-29T00:48:40,69,29/03/2018,51
-36.4721,142.2586,2018-03-28T04:38:00,88,28/03/2018,64
-36.7241,141.0073,2018-03-28T04:37:30,72,28/03/2018,46
-38.004,143.9249,2018-03-28T04:33:40,86,28/03/2018,60
-36.4557,142.2434,2018-03-28T04:33:30,92,28/03/2018,71
-36.8009,142.7259,2018-03-28T04:33:30,95,28/03/2018,76
-36.4737,142.2474,2018-03-28T04:33:20,74,28/03/2018,55
-36.8099,142.728,2018-03-28T04:32:20,93,28/03/2018,73
-36.8202,141.9362,2018-03-28T04:31:50,76,28/03/2018,50
-36.9576,141.5387,2018-03-28T04:31:50,70,28/03/2018,45
-36.811,142.2655,2018-03-28T04:30:50,83,28/03/2018,56
-34.395,142.0522,2018-03-28T04:30:20,80,28/03/2018,54
-36.7806,141.5597,2018-03-28T04:30:10,94,28/03/2018,74
-37.639,142.0648,2018-03-28T04:30:10,79,28/03/2018,52
-36.7791,141.5711,2018-03-28T04:30:10,72,28/03/2018,46
-34.3526,141.6458,2018-03-28T04:30:10,98,28/03/2018,82
-36.8189,142.73,2018-03-28T04:30:10,81,28/03/2018,54
-37.0924,141.897,2018-03-28T04:30:10,97,28/03/2018,80
-36.4827,142.2494,2018-03-28T04:30:10,77,28/03/2018,51
-37.6195,143.4212,2018-03-28T04:29:30,53,28/03/2018,46
-34.386,142.0503,2018-03-28T04:28:30,81,28/03/2018,54
-36.8293,141.9382,2018-03-28T04:28:30,79,28/03/2018,52
-36.4573,142.2323,2018-03-28T04:28:30,88,28/03/2018,63
-37.4996,142.5966,2018-03-28T04:28:30,87,28/03/2018,62
-34.4501,141.4699,2018-03-28T04:28:00,79,28/03/2018,52
-37.9452,143.5834,2018-03-28T04:27:40,97,28/03/2018,80
-37.9526,143.597,2018-03-28T04:27:20,100,28/03/2018,107
-36.4811,142.2606,2018-03-28T04:27:20,77,28/03/2018,50
-36.4483,142.2303,2018-03-28T04:27:20,76,28/03/2018,49
-37.6269,143.4348,2018-03-28T04:27:10,100,28/03/2018,108
-36.7131,142.4338,2018-03-28T04:27:00,82,28/03/2018,55
-34.351,141.6567,2018-03-28T04:27:00,99,28/03/2018,86
-35.0917,141.1508,2018-03-28T04:27:00,77,28/03/2018,50
-36.6798,141.1299,2018-03-28T04:26:50,76,28/03/2018,50
-36.8218,141.9249,2018-03-28T04:26:50,81,28/03/2018,55
-36.82,142.2675,2018-03-28T04:26:50,80,28/03/2018,53
-37.094,141.8857,2018-03-28T04:26:50,83,28/03/2018,57
-37.5012,142.5853,2018-03-28T04:26:50,100,28/03/2018,90
-37.6376,143.4255,2018-03-28T04:26:50,63,28/03/2018,48
-37.8328,142.5142,2018-03-28T04:26:50,72,28/03/2018,46
-37.8051,143.0309,2018-03-28T04:26:50,87,28/03/2018,62
-37.9247,142.8999,2018-03-28T04:26:50,97,28/03/2018,81
-37.9231,142.9113,2018-03-28T04:26:50,85,28/03/2018,59
-37.9435,143.5948,2018-03-28T04:26:50,88,28/03/2018,63
-38.0221,143.9294,2018-03-28T04:26:50,87,28/03/2018,62
-37.1609,149.0754,2018-03-28T04:26:50,84,28/03/2018,58
-36.4541,142.2546,2018-03-28T04:26:50,73,28/03/2018,51
-36.4513,141.4191,2018-03-28T04:26:50,79,28/03/2018,52
-36.4422,141.4172,2018-03-28T04:26:50,69,28/03/2018,46
-35.0805,142.4642,2018-03-28T04:26:50,97,28/03/2018,81
-36.7257,140.9956,2018-03-28T04:26:50,78,28/03/2018,51
-35.0821,142.4532,2018-03-28T04:26:50,83,28/03/2018,57
-36.6783,141.1415,2018-03-28T04:26:50,78,28/03/2018,51
-34.3616,141.6477,2018-03-28T04:26:50,85,28/03/2018,60
-34.342,141.6548,2018-03-28T04:26:50,55,28/03/2018,54
-37.665,142.1339,2018-03-26T04:47:20,74,26/03/2018,48
-38.0564,142.8525,2018-03-26T04:43:40,74,26/03/2018,48
-38.018,143.899,2018-03-26T04:43:20,81,26/03/2018,54
-38.1131,143.7173,2018-03-26T04:41:10,68,26/03/2018,44
-38.1106,143.7314,2018-03-26T04:40:50,80,26/03/2018,53
-37.8289,145.9315,2018-03-26T04:40:10,75,26/03/2018,49
-38.0652,142.9781,2018-03-26T04:39:50,81,26/03/2018,54
-37.522,143.3874,2018-03-26T04:39:10,71,26/03/2018,73
-38.0674,142.965,2018-03-26T04:39:10,91,26/03/2018,68
-38.0715,142.9591,2018-03-26T04:39:10,92,26/03/2018,70
-38.0693,142.9722,2018-03-26T04:39:10,100,26/03/2018,89
-37.9488,143.8882,2018-03-26T04:39:10,82,26/03/2018,55
-37.9462,143.9026,2018-03-26T04:39:10,87,26/03/2018,62
-37.8469,143.5343,2018-03-26T04:39:10,60,26/03/2018,50
-37.8468,142.8775,2018-03-26T04:39:10,84,26/03/2018,58
-37.1956,141.0252,2018-03-26T04:39:10,67,26/03/2018,44
-38.0542,142.8655,2018-03-26T04:39:10,74,26/03/2018,48
-37.8025,145.8702,2018-03-25T04:03:10,76,25/03/2018,49
-37.8992,143.4534,2018-03-25T04:03:10,62,25/03/2018,54
-37.8758,145.8371,2018-03-25T03:59:50,78,25/03/2018,52
-37.8973,143.4754,2018-03-25T03:59:50,82,25/03/2018,65
-37.7829,143.5056,2018-03-25T03:58:10,87,25/03/2018,62
-37.7805,143.5003,2018-03-25T03:58:10,95,25/03/2018,75
-37.5629,144.752,2018-03-25T03:57:10,85,25/03/2018,59
-37.8122,146.0807,2018-03-25T03:57:10,100,25/03/2018,111
-37.8774,145.8213,2018-03-25T03:57:10,95,25/03/2018,77
-37.5742,144.7536,2018-03-25T03:56:50,75,25/03/2018,49
-37.8881,145.8229,2018-03-25T03:56:40,100,25/03/2018,99
-37.5612,144.7701,2018-03-25T03:56:40,73,25/03/2018,49
-37.9022,143.4607,2018-03-25T03:56:40,57,25/03/2018,57
-37.1603,142.8088,2018-03-24T04:58:00,65,24/03/2018,50
-37.1684,142.8183,2018-03-24T04:56:10,55,24/03/2018,48
-37.6605,142.1116,2018-03-19T04:39:50,85,19/03/2018,60
-37.9164,143.4866,2018-03-19T04:39:20,58,19/03/2018,54
-37.6622,142.1001,2018-03-19T04:39:20,96,19/03/2018,79
-37.9257,143.4891,2018-03-19T04:39:20,63,19/03/2018,54
-37.3982,147.0001,2018-03-19T04:36:00,64,19/03/2018,58
-37.4523,147.0175,2018-03-19T04:36:00,90,19/03/2018,66
-37.4023,147.0394,2018-03-19T04:35:00,59,19/03/2018,56
-37.4336,147.0534,2018-03-19T04:33:50,60,19/03/2018,51
-37.4003,147.0448,2018-03-19T04:33:30,61,19/03/2018,55
-37.9184,143.4745,2018-03-19T04:33:30,53,19/03/2018,55
-37.3911,147.037,2018-03-19T04:33:10,61,19/03/2018,50
-37.4261,147.0323,2018-03-19T04:33:00,98,19/03/2018,83
-37.3949,147.0175,2018-03-19T04:32:50,100,19/03/2018,91
-37.671,144.6536,2018-03-19T04:32:50,84,19/03/2018,58
-37.9277,143.477,2018-03-19T04:32:50,66,19/03/2018,55
-37.4224,147.0511,2018-03-19T04:32:40,100,19/03/2018,113
-37.6625,144.287,2018-03-19T04:32:40,92,19/03/2018,70
-37.4375,147.0336,2018-03-19T04:32:40,100,19/03/2018,106
-37.4414,147.0139,2018-03-19T04:32:40,73,19/03/2018,60
-37.4295,147.0428,2018-03-19T00:15:50,77,19/03/2018,59
-37.3942,147.0455,2018-03-19T00:12:50,60,19/03/2018,44
-37.4313,147.0343,2018-03-18T13:16:50,64,18/03/2018,37
-37.017,148.1297,2018-03-18T03:50:50,100,18/03/2018,121
-37.0155,148.1432,2018-03-18T03:50:40,97,18/03/2018,80
-34.3383,141.543,2018-03-17T04:48:20,76,17/03/2018,56
-36.7152,141.3853,2018-03-17T04:48:20,94,17/03/2018,74
-34.328,141.5402,2018-03-17T04:46:40,78,17/03/2018,58
-36.6867,141.137,2018-03-17T04:45:10,84,17/03/2018,59
-36.6889,141.1239,2018-03-17T04:45:00,76,17/03/2018,50
-36.7128,141.3986,2018-03-17T04:45:00,86,17/03/2018,60
-37.4108,147.0196,2018-03-15T05:02:00,76,15/03/2018,50
-37.4058,147.0117,2018-03-15T04:59:10,74,15/03/2018,48
-37.4075,147.0233,2018-03-15T00:42:50,52,15/03/2018,43
-37.0228,148.1281,2018-03-15T00:42:50,66,15/03/2018,43
-37.002,148.2055,2018-03-15T00:42:40,51,15/03/2018,44
-37.0249,148.1561,2018-03-15T00:38:10,75,15/03/2018,49
-37.4098,147.0489,2018-03-15T00:37:20,70,15/03/2018,45
